pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
811,girl wearing t-shirt keeping mouth open,"girl asia, front brick window, looks surprised",2.2,NEUTRAL
812,"girl asia, front window made bricks, looks surprised",girl wearing t-shirt mouth open .,2.4,NEUTRAL
813,"girl asia, front brick window, look surprised",girl wearing t-shirt mouth open .,2.1,NEUTRAL
820,person biking gear standing steadily front mountains,mountain gear steadily placed front standing biker,3.6,NEUTRAL
822,person bike gear standing steadily front mountains,group people equipped protective gear,2.3,NEUTRAL
824,group people equipped gear used protection,person biking gear standing steadily front mountains,2,NEUTRAL
825,group people equipped unprotective gear,person biking gear standing steadily front mountains,2,NEUTRAL
830,little kid playing football falling harmlessly grass,little kid playing football falling grass,4.6,ENTAILMENT
831,little kid playing football falling grass,little kid playing football falling grass,4.1,CONTRADICTION
836,football feet boy lying grass,little kid playing football falling grass,3.5,NEUTRAL
839,football feet boy lying grass,little kid playing football falling grass,3.7,NEUTRAL
841,"man equipment used climbing hanging white, vertical rock .","man equipment used climbing vertical, white rock",3.9,NEUTRAL
844,woman ponytail climbing wall rock,woman ponytail climbing wall rock,4.085,ENTAILMENT
845,woman ponytail climbing wall rock,woman tailing pony near rock climbing wall,2.9,NEUTRAL
846,"man equipment used climbing hanging white, vertical rock .",woman pigtails climbing rock wall,2.1,NEUTRAL
848,woman tailing pony near rock climbing wall,"man equipment used climbing hanging white, vertical rock .",1.8,NEUTRAL
851,woman ponytail climbing wall rock,"climbing equipment rescue man hanging white, vertical rock",1.8,NEUTRAL
852,"man equipment used climbing hanging white, vertical rock .",woman ponytail climbing wall rock,2.7,NEUTRAL
855,black white dog joyfully running grass,black person white joyfully running dog grass,2.4,NEUTRAL
857,one white dog one black one sitting side side grass,one white dog one black one running side side grass,3.7,NEUTRAL
858,one white dog one black one cheerfully running side side grass,black white dog joyfully running grass,4.4,ENTAILMENT
859,one white dog one black one sitting side side grass,black white dog joyfully running grass,4.115,NEUTRAL
862,black person white joyfully running dog grass,one white dog one black one running side side grass,2.3,NEUTRAL
864,lot people ice skating park,lot people ice skating park,3.9,CONTRADICTION
866,many people skating ice park,lot people ice skating park,3.9,NEUTRAL
867,ice skating rink placed outdoors full people,ice skating rink placed outdoors full people,4.9,ENTAILMENT
868,ice skating rink placed outdoors empty,ice skating rink placed outdoors full people,3.6,CONTRADICTION
869,ice skating rink placed outdoors full people,ice skater outdoors performing rink full people,4,NEUTRAL
870,ice skating rink placed outdoors full people,lot people ice skating park,4.2,ENTAILMENT
872,lot people ice skating park,ice skater outdoors performing rink full people,3.5,NEUTRAL
874,ice skating rink placed outdoors full people,many people ice skating park,3.6,CONTRADICTION
876,ice skating rink placed outdoors full people,lot people ice skating park,4.5,ENTAILMENT
878,"girl uniform, blue, lowering arm","girl uniform, blue, raising arm .",3.4,NEUTRAL
879,girl raising blue uniform arm,"girl uniform, blue, raising arm .",3.3,NEUTRAL
880,girl blue white uniform cheering,cheers performed girl blue white uniform,4.9,ENTAILMENT
881,girl blue white uniform cheering,girl blue white uniform cheering,4.1,CONTRADICTION
883,cheers performed girl blue white uniform,"girl uniform, blue, raising arm .",4.2,NEUTRAL
887,girl blue white uniform cheering,"girl uniform, blue, lowering arm",3.4,NEUTRAL
888,girl raising blue uniform arm,girl blue white uniform cheering,3.2,NEUTRAL
889,"girl uniform, blue, raising arm .",girl blue white uniform cheering,3.3,NEUTRAL
892,people beach full sand ocean enjoying sunny day,people beach full sand ocean enjoying day full sun,4.8,ENTAILMENT
893,people far beach full sand ocean suffering sunny day,people beach full sand ocean enjoying sunny day,2.9,NEUTRAL
895,people far beach full sand ocean suffering sunny day,bunch people shore,2.8,NEUTRAL
898,people beach full sand ocean enjoying sunny day,bunch people shore,3.8,ENTAILMENT
902,man wheelie motorbike field mostly barren,man wheelie motorcycle ground mostly barren,4.4,ENTAILMENT
904,man wheelie motorcycle ground mostly barren,"man ground mostly barren, filming wheelie done motorcycle .",3.5,NEUTRAL
906,man blue jumpsuit courageously performing wheelie motorcycle,man getting motorcycle onto ground mostly barren,3.5,NEUTRAL
908,man blue jumpsuit courageously performing wheelie motorcycle,man wheelie motorcycle ground mostly barren,4.1,NEUTRAL
909,man blue jumpsuit failing perform wheelie motorcycle,man wheelie motorcycle ground mostly barren,3.4,NEUTRAL
910,man wheelie motorcycle ground mostly barren,courageous performer wheelie motorcycle man blue jumpsuit,3.6,NEUTRAL
915,two people arguing near crowd,two people kissing near crowd,3,NEUTRAL
917,two people passionately kissing near crowd,woman kissed man,4,NEUTRAL
920,two people kissing near crowd,lady kissed man,4.1,NEUTRAL
922,two people kissing near crowd,woman kissed man,4,NEUTRAL
927,young girl blowing bubble huge,young girl blowing bubble small,3.7,CONTRADICTION
931,young girl blowing bubble huge,girl dyed red shirt blowing bubble,3.3,NEUTRAL
932,"bubble blew, dyeing girl's shirt red .",young girl blowing bubble huge,3,NEUTRAL
935,young child barefoot walking past puddle full mud,young child wearing green boots playing puddle full mud,3.5,NEUTRAL
936,young child wearing green boots playing puddle full mud,green boots puddle full mud targeted playful young child wearing scarf,3,NEUTRAL
940,young child wearing green boots playing puddle full mud,little boy jumping puddle street,3.8,NEUTRAL
943,little boy jumping puddle street,young child wearing boots made green rubber playing puddle full mud,4.2,NEUTRAL
944,young child barefoot walking past puddle full mud,little boy jumping puddle street,2.9,NEUTRAL
945,green boots puddle full mud targeted playful young child wearing scarf,little boy jumping puddle street,2.6,NEUTRAL
948,"two toddlers sleeping wagon, really small","two toddlers eating corndogs wagon, really small",3.4,NEUTRAL
949,two toddlers eating really small wagon full corndogs,"two toddlers eating corndogs wagon, really small",3.9,NEUTRAL
950,two young kids eating corndogs,two young children eating corndogs,4.9,ENTAILMENT
953,"two toddlers eating corndogs wagon, really small",two young children eating corndogs,4.5,ENTAILMENT
956,"corndogs eaten two toddlers wagon, really small",two young kids eating corndogs,4.3,ENTAILMENT
957,"two toddlers sleeping wagon, really small",two young kids eating corndogs,1.6,NEUTRAL
959,"two toddlers eating corndogs wagon, really small",two young kids eating corndogs,4.3,ENTAILMENT
960,man shirt dyed purple looking man black shirt funny face,man shirt dyed purple looking man black shirt face looks funny,5,ENTAILMENT
961,"man shirt dyed purple walking away man black shirt, serious",man shirt dyed purple looking man black shirt funny face,3.4,ENTAILMENT
962,man shirt dyed purple looking man black shirt funny face,"man purple shirt dying another shirt black, man looking dog funny face painted .",3,NEUTRAL
963,man pose amusedly watched another man,man pose watched another man,4.6,ENTAILMENT
967,man shirt dyed purple looking man black shirt funny face,man pose watched another man,3.6,NEUTRAL
970,man pose watched another man,"man shirt dyed purple walking away man black shirt, serious",2.8,NEUTRAL
973,horse tossing cowboy wearing pants blue red color,cowboy blue red pants tossed horse,4.9,ENTAILMENT
975,horse tossing cowboy wearing pants blue red color,cowboy tossing blue red pants towards horse,2.9,NEUTRAL
978,man laying cover wild horse falling track,man falling horse track laid wild,3,NEUTRAL
979,man abruptly falling horse track laid wild,horse tossing cowboy wearing pants blue red color,3.4,NEUTRAL
984,man falling horse track laid wild,cowboy tossing blue red pants towards horse,2.2,NEUTRAL
985,man falling horse track laid wild,horse tossing cowboy wearing pants blue red color,2.7,NEUTRAL
989,"man boy standing bottom stairs, outdoors","man boy standing bottom stairs, outdoors",5,ENTAILMENT
991,"man boy standing bottom stairs, outdoors",man standing outdoor boy falling bottom stairs,3.3,NEUTRAL
994,adult amphitheater talking boy,man standing outdoor boy falling bottom stairs,2,NEUTRAL
996,adult amphitheater talking boy,"man boy standing bottom stairs, outdoors",2.2,NEUTRAL
998,"man boy standing bottom stairs, outdoors",adult amphitheater talking boy,1.8,NEUTRAL
1000,boy red shirt front long blue wall suspiciously raising eyebrow camera,"boy red shirt behind long blue wall lowering eyebrow, facing camera",4,NEUTRAL
1002,boy standing front blue building space reserved handicapped people,boy standing front blue building space reserved handicapped people,4.1,CONTRADICTION
1004,boy red shirt front long blue wall suspiciously raising eyebrow camera,boy standing front blue building space reserved handicapped people,2,NEUTRAL
1007,boy red shirt front long blue wall suspiciously raising eyebrow camera,boy standing front blue building space reserved handicapped people,2.4,NEUTRAL
1008,"jockeys riding horses field, completely green","jockeys racing horses field, completely green",4.7,ENTAILMENT
1009,"jockeys racing horses field, completely green","jockeys slowing horses field, completely green",4.2,NEUTRAL
1010,green field horse races completely full jockeys,"jockeys racing horses field, completely green",4,ENTAILMENT
1016,furious racers green grass yelling horses jumping obstacle,"jockeys racing horses field, completely green",2.8,NEUTRAL
1018,horses racing furiously green grass jumping obstacle,"jockeys slowing horses field, completely green",3,NEUTRAL
1019,horses racing furiously green grass jumping obstacle,green field horse races completely full jockeys,3.9,NEUTRAL
1021,woman wearing sunglasses large size holding newspapers hands,woman wearing sunglasses large size holding newspapers hands,5,ENTAILMENT
1022,woman wearing sunglasses large size holding newspapers hands,woman wearing sunglasses large size holding newspapers hands,3.8,CONTRADICTION
1026,old woman wearing shirt rose pattern upon clumsily carrying two newspapers,woman wearing sunglasses large size holding newspapers hands,3.6,NEUTRAL
1028,old woman wearing rose patterned shirt clumsily carrying two newspapers,woman wearing sunglasses large size holding newspapers hands,3.5,NEUTRAL
1029,old woman wearing rose patterned shirt clumsily carrying two newspapers,woman wearing sunglasses large size holding newspapers hands,3,NEUTRAL
1031,old woman wearing rose patterned shirt clumsily carrying two newspapers,woman wearing sunglasses large size holding newspapers hands,3.8,NEUTRAL
1033,person practicing snowboarding falls air,person practicing snowboarding jumps air,3.5,NEUTRAL
1037,snowboarder leaping white snow,leap white snow greatly appealing snowboarders,3.2,NEUTRAL
1038,snowboarder leaping fearlessly white snow,person practicing snowboarding jumps air,3.9,ENTAILMENT
1043,practicing jumper tossing person's snowboard air,snowboarder leaping white snow,2.8,NEUTRAL
1044,snowboarder leaping white snow,person practicing snowboarding jumps air,4.1,ENTAILMENT
1045,"dog near ball colored red, air",dog near red ball air,4.9,ENTAILMENT
1046,dog near red ball air,dog far red ball air,3.6,CONTRADICTION
1047,dog jumping air catch red ball,dog near red ball air,4.2,NEUTRAL
1048,"dog, small, playing tirelessly green grass","dog, small, playing green grass",4.7,ENTAILMENT
1049,"dog, small, playing green grass","dog, small, running green grass",3.9,NEUTRAL
1050,"dog, small, playing green grass",small kid playing green toy dog grass,2.8,NEUTRAL
1052,"dog, small, running green grass",dog near red ball air,2.6,NEUTRAL
1053,dog near red ball air,small kid playing green toy dog grass,1.8,NEUTRAL
1054,"dog, small, playing green grass","dog near ball colored red, air",2.4,NEUTRAL
1055,dog far red ball air,"dog, small, playing green grass",2,NEUTRAL
1057,dog near red ball air,"dog, small, playing green grass",2.7,NEUTRAL
