pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
667,cyclist fearlessly performing trick air,cyclist performing trick air,4.9,ENTAILMENT
669,air tricking performing cyclist,cyclist performing trick air,2.4,NEUTRAL
670,one man bicycle trick midair,cyclist fearlessly performing trick air,4.065,NEUTRAL
673,one man trick bicycle midair,cyclist performing trick air,4.1,ENTAILMENT
674,man failing perform bicycle trick midair,cyclist performing trick air,3.3,CONTRADICTION
675,one man bicycle trick midair,cyclist performing trick air,4.4,ENTAILMENT
677,"dog, black, white one ignoring street","dog, black, white one staring street",3.6,CONTRADICTION
681,"along two streets, different breeds dogs looked",two dogs different breeds looking across street,3.1,NEUTRAL
682,two dogs different breeds looking angrily across street,"dog, black, white one staring street",3.9,NEUTRAL
683,"dog, black, white one staring street",dogs different breeds looking across street,3.4,NEUTRAL
684,"dog, black, white one staring street","along two streets, different breeds dogs looked",2.9,NEUTRAL
686,two dogs different breeds looking across street,"dog, black, white one ignoring street",3.5,NEUTRAL
688,"dog, black, white one staring street",two dogs different breeds looking across street,4.4,NEUTRAL
694,dog furry black back yard carrying basket mouth,dog backyard carrying black fur basket mouth .,3.9,NEUTRAL
695,dog furry black backyard carrying basket mouth .,"dog next tree, probably pine, biting bucket",3.4,NEUTRAL
700,dog furry black back yard carrying basket mouth,dog bucket biting tree probably pine,2.1,NEUTRAL
701,dog furry black back yard carrying basket mouth,"dog next tree, probably pine, biting bucket",2.5,NEUTRAL
705,man woman sitting comfortably bench,two people sitting comfortably bench,4.6,ENTAILMENT
706,man woman sitting comfortably bench,nobody sitting comfortably bench,3.585,CONTRADICTION
707,two large persons sitting park bench bottle soda,two people sitting comfortably bench,3.5,NEUTRAL
708,nobody sitting comfortably bench,two large persons sitting park bench bottle soda,3.6,NEUTRAL
710,two large persons standing near park bench nothing,man woman sitting comfortably bench,2.8,NEUTRAL
711,man woman sitting comfortably bench,two large park benches person sitting bottle soda,3,NEUTRAL
712,man woman sitting comfortably bench,two large persons sitting park bench bottle soda,3.9,NEUTRAL
713,one man leading race,man leading race,5,ENTAILMENT
714,man leading race,man bringing rear race,3.1,NEUTRAL
716,men competition running outside,men competition running outdoors,4.1,ENTAILMENT
719,man leading race,men competition running outdoors,3.1,NEUTRAL
720,man leading race,men competition running indoors,2.1,NEUTRAL
721,man leading race,men running competitions outside,3.1,NEUTRAL
724,men competition running outside,man racing lead,3.4,NEUTRAL
726,subject studied man camera,man camera studying subject,4.9,ENTAILMENT
739,bride leaving groom wedding,bride groom leaving wedding,3.2,NEUTRAL
740,married couple walking aisle,couple got married walking isle,4.8,ENTAILMENT
742,married couple walking aisle,priest walking aisle marry couple,2.9,NEUTRAL
743,couple got married walking isle,bride groom leaving wedding,4.1,ENTAILMENT
744,married couple walking aisle,bride groom leaving wedding,3.9,NEUTRAL
750,students filling classroom,classroom full students,4.3,ENTAILMENT
751,classroom full students,classroom empty,2.3,CONTRADICTION
753,presentation watched classroom students,presentation watched classroom students,4.4,CONTRADICTION
755,presentation watched classroom students,classroom full students,3.1,NEUTRAL
756,presentation watched classroom students,students filling classroom,2.9,NEUTRAL
758,presentation watched classroom students,classroom full students,3.9,ENTAILMENT
763,kid sliding snow,kid still snow,4.2,NEUTRAL
767,boy hill covered snow wearing red jacket black hat sliding knees,snow slide full kids,2.7,NEUTRAL
770,kid sliding snow,boy red black slide wearing jacket hat knees covered snow,3.6,NEUTRAL
771,boy hill covered snow wearing red jacket black hat sliding knees,kid sliding snow,3.6,NEUTRAL
773,woman dog standing near tree stump,woman dog sitting tree stump,3.5,NEUTRAL
775,"woman, old, near white dog","woman, old, far white dog",3.6,NEUTRAL
776,"woman, old, near dog white coat",woman dog sitting tree stump,2.8,NEUTRAL
778,"woman, old, near white dog",woman dog peacefully sitting tree stump,3.685,NEUTRAL
779,"woman, old, near white dog",woman dog standing near tree stump,3,NEUTRAL
781,dog excitedly playing water field,dog excitedly playing water grass,4.3,ENTAILMENT
782,dog excitedly playing water grass,dog excitedly playing water grass,3.75,CONTRADICTION
786,dog snapping droplets water,snap depicting water falling droplets dog,2.3,NEUTRAL
787,dog excitedly playing water grass,dog biting droplets water,3.2,NEUTRAL
788,dog snapping droplets water,dog excitedly playing water grass,3.5,NEUTRAL
790,dog excitedly playing water field,dog snapping droplets water,3.65,NEUTRAL
794,two men walking two dogs golden coats snow,two people walking two dogs golden coats snow,4.6,ENTAILMENT
795,two people walking two dogs golden coats snow,two people snow holding two dogs golden coats,3.8,NEUTRAL
798,"two people snow wearing clothes, provides camouflage .","two people snow, wearing clothes provide camouflage",3.8,CONTRADICTION
800,nobody snow wearing clothes provide camouflage,two people walking two dogs golden coats snow,2.5,NEUTRAL
801,two people walking two dogs golden coats snow,"two people snow wearing clothes, provides camouflage .",2.1,NEUTRAL
803,"two people snow, wearing clothes provide camouflage",two people snow holding two dogs golden coats,2.6,NEUTRAL
805,"girl asia, front brick window, looks surprised","girl asia, front window made bricks, looks surprised",4.9,ENTAILMENT
806,"girl asia, front brick window, look surprised","girl asia, front brick window, looks surprised",3.2,CONTRADICTION
807,girl looking surprised front window house asia .,"girl asia, front brick window, looks surprised",4.6,ENTAILMENT
808,girl wearing t-shirt mouth open .,girl t-shirt keeping mouth open,4.6,ENTAILMENT
809,girl wearing t-shirt keeping mouth open,girl wearing t-shirt mouth open .,3.9,CONTRADICTION
810,girl t-shirt keeping mouth open,"girl asia, front brick window, looks surprised",2.6,NEUTRAL
814,girl looking surprised front window house asia .,girl wearing t-shirt mouth open .,2.4,NEUTRAL
815,girl wearing t-shirt mouth open .,"girl asia, front brick window, looks surprised",3,NEUTRAL
817,group people equipped protective gear,group people equipped unprotective gear,3.5,NEUTRAL
818,person biking gear standing steadily front mountains,person gear used biking standing steadily front mountains,4.8,ENTAILMENT
819,person biking gear standing steadily front mountains,person bike gear standing steadily front mountains,3.6,CONTRADICTION
821,group people equipped protective gear,person gear used biking standing steadily front mountains,2.4,NEUTRAL
823,mountain gear steadily placed front standing biker,group people equipped protective gear,2.7,NEUTRAL
826,group people equipped protective gear,person biking gear standing steadily front mountains,2.7,NEUTRAL
828,football feet boy lying grass,football feet boy lying grass,3.1,CONTRADICTION
829,boy grass lying hiding football feet,football feet boy lying grass,4.4,ENTAILMENT
832,little kid playing football falling grass,football player falling grass dodge little kid,3.7,NEUTRAL
833,football feet boy lying grass,little kid playing football falling harmlessly grass,3.4,NEUTRAL
834,little kid playing football falling grass,football feet boy lying grass,3,NEUTRAL
835,football feet boy lying grass,football player falling grass dodge little kid,2.9,NEUTRAL
837,little kid playing football falling grass,football feet boy lying grass,3.8,NEUTRAL
838,boy grass lying hiding football feet,little kid playing football falling grass,3.4,NEUTRAL
840,"man climbing equipment hanging rock, vertical white","man equipment used climbing hanging white, vertical rock .",4.8,ENTAILMENT
842,"climbing equipment rescue man hanging white, vertical rock","man equipment used climbing hanging white, vertical rock .",3.2,NEUTRAL
843,woman pigtails climbing rock wall,woman ponytail climbing wall rock,4.2,NEUTRAL
847,"man equipment used climbing hanging white, vertical rock .",woman ponytail climbing wall rock,2.7,NEUTRAL
849,woman ponytail climbing wall rock,"man climbing equipment hanging rock, vertical white",3.1,NEUTRAL
850,"man equipment used climbing vertical, white rock",woman ponytail climbing wall rock,2.7,NEUTRAL
853,black white dog joyfully running grass,"dog, black coat, white dog running grass",4.4,ENTAILMENT
854,dog joyfully running grass,black white dog joyfully running grass,3.2,CONTRADICTION
856,one white dog one black one cheerfully running side side grass,one white dog one black one running side side grass,4.7,ENTAILMENT
861,one white dog one black one running side side grass,dog joyfully running grass,3.2,NEUTRAL
863,black white dog joyfully running grass,one white dog one black one running side side grass,4.1,NEUTRAL
865,lot people ice skating park,many people ice skating park,3.5,CONTRADICTION
871,lot people ice skating park,ice skating rink placed outdoors empty,3.6,NEUTRAL
875,many people skating ice park,ice skating rink placed outdoors full people,4.5,ENTAILMENT
877,"girl uniform, blue, quickly raising arm","girl uniform, blue, raising arm .",4.5,ENTAILMENT
884,"girl uniform, blue, raising arm .",girl blue white uniform cheering,2.7,NEUTRAL
885,"girl uniform, blue, raising arm .",girl cheering man blue white uniform,3.3,NEUTRAL
886,"girl uniform, blue, quickly raising arm",girl blue white uniform cheering,3.8,NEUTRAL
890,bunch guys shore,bunch people shore,4.3,ENTAILMENT
891,one shore,bunch people shore,3.6,CONTRADICTION
894,people beach full sand ocean enjoying day full sun,bunch people shore,3.8,ENTAILMENT
896,bunch guys shore,people beach full sand ocean enjoying sunny day,3.2,NEUTRAL
897,people beach full sand ocean enjoying sunny day,one shore,3.7,CONTRADICTION
900,man blue jumpsuit failing perform wheelie motorcycle,man blue jumpsuit courageously performing wheelie motorcycle,4,CONTRADICTION
901,courageous performer wheelie motorcycle man blue jumpsuit,man blue jumpsuit courageously performing wheelie motorcycle,3.6,NEUTRAL
903,man getting motorcycle onto ground mostly barren,man wheelie motorcycle ground mostly barren,3.6,NEUTRAL
905,man wheelie motorbike field mostly barren,man blue jumpsuit courageously performing wheelie motorcycle,3.6,NEUTRAL
907,"man ground mostly barren, filming wheelie done motorcycle .",man blue jumpsuit courageously performing wheelie motorcycle,2.6,NEUTRAL
911,man wheelie motorcycle ground mostly barren,man blue jumpsuit courageously performing wheelie motorcycle,3.7,NEUTRAL
912,woman kissed man,lady kissed man,4.9,ENTAILMENT
914,two people passionately kissing near crowd,two people kissing near crowd,4.4,ENTAILMENT
916,nearby throng people kissing two two,two people kissing near crowd,3.8,NEUTRAL
918,two people arguing near crowd,woman kissed man,1.1,NEUTRAL
919,nearby throng people kissing two two,woman kissed man,3.15,NEUTRAL
921,woman kissed man,two people kissing near crowd,3.1,NEUTRAL
923,"young woman dyed red shirt, blowing bubble huge",girl red shirt blowing bubble,4.4,ENTAILMENT
924,girl red shirt blowing bubble,girl dyed red shirt blowing bubble,2.4,CONTRADICTION
925,"bubble blew, dyeing girl's shirt red .",girl red shirt blowing bubble,2.965,NEUTRAL
926,young girl blowing bubble huge,"girl, young, blowing bubble huge",4.9,ENTAILMENT
928,"girl, young, blowing bubble huge",girl red shirt blowing bubble,4,NEUTRAL
929,young girl blowing bubble small,girl red shirt blowing bubble,3.8,NEUTRAL
930,"young woman dyed red shirt, blowing bubble huge",young girl blowing bubble huge,3.8,ENTAILMENT
934,young child wearing boots made green rubber playing puddle full mud,young child wearing green boots playing puddle full mud,4.6,ENTAILMENT
